"#","Game","Release date","Price","Score rank(Userscore / Metascore)","Owners","Playtime (Median)","Developer(s)","Publisher(s)"
"7765","Pro Basketball Manager 2021","Nov 3, 2020","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Umix Studios","Umix Studios"
"7767","Keysight","Jun 30, 2020","$29.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Jack Sweet","Jack Sweet"
"7768","Hell Road VR","Sep 30, 2020","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Travolab Replay","Travolab Replay"
"7769","随风而逝 Story About Times","Feb 25, 2020","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","cdhy interactive","cdhy interactive"
"7771","Devious Dungeon 2","Oct 21, 2020","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Woblyware, Ratalaika Games S.L.","Ratalaika Games S.L., Meridian4"
"7772","Sakura Knight 3","Sep 7, 2020","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Winged Cloud","Winged Cloud"
"7773","黄河大合唱 Song of Yellow River","May 1, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","SD studio","SD studio"
"7775","Random Heroes: Gold Edition","Apr 10, 2020","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Woblyware, Somepx","Ratalaika Games S.L."
"7776","MENTAL","Feb 20, 2020","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","VR-CONNECTED","VR-CONNECTED"
"7777","The Feud: Wild West Tactics","Jul 22, 2020","$29.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Galaxy Pest Control","Galaxy Pest Control"
"7778","What Happened","Jul 30, 2020","$24.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","What Happened","KATNAPPE SP. Z O. O., Sourena Game Studio"
"7779","Sable's Grimoire: A Dragon's Treasure","Jul 31, 2020","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Zetsubou","Zetsubou"
"7780","Stilstand","Aug 27, 2020","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Niila Games","Niila Games"
"7782","Ballistic Craft","Feb 13, 2020","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Palladium Soft","GameTomo Co., Ltd."
"7783","Simple FPS Aim Trainer","Oct 5, 2020","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","TapHazard Games","TapHazard Games"
"7784","Lost Circus VR - The Prologue","Apr 23, 2020","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","VIRTUAL MAGIC","VIRTUAL MAGIC"
"7785","Flying Hero VR","Nov 6, 2020","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Red Android, EpiXR Games UG","Red Android, EpiXR Games UG"
"7786","AccidentHouse","Dec 21, 2020","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","K App.","K App."
"7788","Silmaris: Dice Kingdom","Dec 3, 2020","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Pyrogen","Mi-Clos Studio, Fractale"
"7789","AGOS - A Game Of Space","Oct 28, 2020","$29.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Ubisoft","Ubisoft"
"7793","My Jigsaw Adventures - Roads of Life","Apr 1, 2020","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","CCS","CCS"
"7794","The Adventures of Looppy","Mar 3, 2020","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Cyber Eye","Cyber Eye"
"7795","My Little Prince - a jigsaw puzzle tale","Sep 16, 2020","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Mens Sana Interactive","Mens Sana Interactive"
"7796","Freddy Spaghetti","Apr 1, 2020","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Playful Pasta","Playful Pasta"
"7797","Zombie Derby: Pixel Survival","Jun 11, 2020","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Brinemedia","Brinemedia"
"7798","In Her Eyes","Apr 1, 2020","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","NotDeadLuna Studio","NotDeadLuna Studio"
"7800","Ghost of Tomorrow: Chapter 1","May 25, 2020","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Ed Lioni","Ed Lioni"
"7801","Unsung Heroes: The Golden Mask","Jan 28, 2020","$17.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Threaks, GameHouse","GameHouse"
"7802","RUN! GRANDPA! RUN!","Jun 22, 2020","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Egutidze","My Way Games"
"7803","Formula Retro Racing","May 14, 2020","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Repixel8","Repixel8"
"7804","Doodle Derby","Sep 3, 2020","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Studio Erikson","Headup"
"7805","Hockey Manager 20|20","Jan 31, 2020","$11.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","netmin games","netmin games"
"7806","Seven Doors","Jun 26, 2020","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Indigo Studios - Interactive Stories","SOEDESCO"
"7807","Seasons With Furry","Nov 20, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Snkl Studio","Snkl Studio"
"7809","House Sitter","May 27, 2020","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Eric Steinberg","N/A"
"7811","Wicked Willow","Jun 2, 2020","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","T.F. Wright","T.F. Wright"
"7812","Dungeon Cards","Jan 27, 2020","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","717 pixels","717 pixels"
"7813","Field Hospital: Dr. Taylor's Story","Nov 27, 2020","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Gard Interactive","Gard Interactive"
"7814","Mystic Pillars: A Story-Based Puzzle Game","Mar 4, 2020","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Holy Cow Productions","Holy Cow Productions"
"7815","Mosh Pit Simulator","Mar 10, 2020","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Sos Sosowski","Sos Sosowski"
"7816","COVID: The Outbreak","May 29, 2020","$13.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Jujubee S.A.","Jujubee S.A."
"7817","CDF Starfighter VR","Feb 4, 2020","$29.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","MadAboutGamesStudios","MadAboutGamesStudios"
"7818","Warfare 1944","Jul 7, 2020","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","MicroProse Software","MicroProse Software"
"7819","Space Channel 5 VR Kinda Funky News Flash!","Dec 8, 2020","$24.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Grounding Inc.","Grounding Inc."
"7820","Nick Bounty and the Dame with the Blue Chewed Shoe","Mar 31, 2020","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Pinhead Games","Pinhead Games"
"7821","Colormeleons","May 11, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Meleons","Meleons"
"7822","Fishy2","Jan 28, 2020","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","keron veal","Keron veal"
"7824","Dennkind Dock","Jun 18, 2020","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Dennkind","Dennkind"
"7825","Bake 'n Switch","Aug 21, 2020","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Streamline Games","Streamline Media Group"
"7826","Sharecare YOU","Jun 30, 2020","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Sharecare Reality Lab","Sharecare, Inc."
"7828","Cricket Captain 2020","Jun 18, 2020","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Childish Things Ltd","Childish Things Ltd"
"7830","Memory Note","Dec 25, 2020","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","CupcakeTime Team","Phoenix_co"
"7831","Heart Star","Mar 6, 2020","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Adventure Islands","Adventure Islands"
"7832","Philophobia: The Fear of Love","Feb 10, 2020","$11.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Tim Ruswick","Tim Ruswick"
"7833","MECHBLAZE","Nov 6, 2020","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","ASTRO PORT","Henteko Doujin"
"7834","BOT.vinnik Chess: Winning Patterns","Sep 30, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Deep Green Games","Abyssal Studios"
"7836","kirakira stars idol project AI","Feb 16, 2020","$12.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Sushi_soft","Sushi_soft"
"7837","Mini Words: Top Games","Nov 5, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Mens Sana Interactive","Mens Sana Interactive"
"7839","Football School","Jan 9, 2020","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Raptor Claw Games","Raptor Claw Games, Millendream"
"7840","The Running Man","Jun 25, 2020","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","samuel crevier","samuel crevier"
"7841","Hunting Moon - Depression & Succubus","Jun 15, 2020","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","lamb of game","lamb of game"
"7842","Chicken Bomb","Jul 29, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","GoesSoft","GoesSoft"
"7844","群星战纪: 遗失的星辰 - STARS ERA: LOST STARS","May 14, 2020","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","AnimicGame","AnimicGame"
"7845","Self-Checkout Unlimited","Oct 1, 2020","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Argent Games","Argent Games"
"7846","Tomato Way 3","Sep 15, 2020","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Vladislav Castillo Gonzalez","Vladislav Castillo Gonzalez"
"7848","Sakura Knight 2","Jun 1, 2020","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Winged Cloud","Winged Cloud"
"7849","Education","Apr 23, 2020","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Tonguç Bodur","Tonguç Bodur"
"7850","Animal Rescuer","Dec 22, 2020","$1.49","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Turquoise Revival Games","Turquoise Revival Games"
"7853","Crisis Wing","Sep 18, 2020","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Pieslice Productions","Pieslice Productions"
"7854","Desktop Portal","Mar 11, 2020","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","CircuitLord","CircuitLord"
"7855","DREAMGATE","Feb 20, 2020","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Confirmed Games","Confirmed Games"
"7857","The Soul Stone War","Mar 5, 2020","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Hosted Games","Hosted Games"
"7858","Music Visualizer Engine PC Live Wallpaper","Jan 28, 2020","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","3dm_live_wallpapers","3dm_live_wallpapers"
"7859","Naked News","Feb 7, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Randumb Studios","Randumb Studios"
"7860","Rise Of Three Kingdoms","Dec 10, 2020","$11.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","SLGames","SLGames"
"7861","Legendary Knight - 傳奇騎士","Feb 28, 2020","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Oki Aki","Oki Game Lab"
"7862","Last Regiment","Jun 15, 2020","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Boomzap Inc","Boomzap Inc"
"7863","Endless Escape","Aug 20, 2020","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","511GAMES","511GAMES"
"7864","Take That","Aug 20, 2020","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","S.Y. GAMES","S.Y. GAMES"
"7865","Naudrion: Fall of The Empire","Dec 25, 2020","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Aleksey Skvortsov","Aleksey Skvortsov"
"7867","VEGAS Movie Studio 17 Steam Edition","May 18, 2020","$49.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","MAGIX Software GmbH","MAGIX Software GmbH"
"7869","Let's Learn Korean! Hangul","Mar 9, 2020","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Dr. Cyril Splutterworth","Dr. Cyril Splutterworth"
"7871","Blankspace","Jul 23, 2020","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","NoBreadStudio","NoBreadStudio"
"7872","VRocker","Jun 18, 2020","$10.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","digitalsoulVR","digitalsoulVR"
"7873","ココロクローバー パート１/Kokoro Clover Part1","Jul 4, 2020","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","ひこてる","ひこてる"
"7874","The Cassir Simulator","Sep 30, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Maxim Abramov","Maxim Abramov"
"7875","Crimson Spires","Oct 27, 2020","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Woodsy Studio","Woodsy Studio"
"7876","Extreme Escape","Jun 30, 2020","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Immersion","Immersion"
"7877","sok-worlds","Feb 21, 2020","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Sokpop Collective","Sokpop Collective"
"7879","Massive","Aug 5, 2020","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Rootify","Rootify"
"7880","Paws and Soul","Jul 16, 2020","$2.39","N/A (N/A)","0 .. 20,000","00:00 (00:00)","ELECTROSTALIN ENTERTAINMENT","ELECTROSTALIN ENTERTAINMENT"
"7882","RaidTitans","Feb 6, 2020","$8.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","RainbowStudio","RainbowStudio"
"7883","Flower in the Snow - Resurrection","Dec 19, 2020","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Rainbow Flute Studio, NVLMaker","NVLMaker"
"7884","Birth ME Code","Apr 22, 2020","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Miracle Moon","Miracle Moon"
"7885","Jetboard Joust","Oct 23, 2020","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","BitBull Ltd","indie.io"
"7886","Isles of Adalar","Oct 22, 2020","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Peakway Software LLC","Peakway Software LLC"
"7887","Picross for a Cause","Sep 6, 2020","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Porter Zach","Porter Zach"
"7888","WORLD OF ART learn with JIGSAW PUZZLES","Jun 18, 2020","$10.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","NowakGames","Pale Blue Dot"
"7890","GrowRilla VR","Jul 9, 2020","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Salmi Games","Salmi Games"
"7891","Absolute Alchemical Potion","Sep 28, 2020","$3.14","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Lotos Project","Lotos Project"
"7892","東方幻夢箋 ~ Touhou Phantasm Dream","Jan 12, 2020","$11.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Lonhong Team","Lonhong Media"
"7894","Osman Gazi","Sep 18, 2020","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","UMURO","UMURO"
"7895","Thousand Threads","Jul 30, 2020","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Seamount","Seamount"
"7896","Null & Peta -Invasion of the Queen Bug-","Jan 30, 2020","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","TOKYOTOON","Shiravune"
"7897","Dragon Extinction","Oct 16, 2020","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Xefier Games Inc.","Xefier Games Inc."
"7899","Panther VR","Jun 16, 2020","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Wolfdog Interactive","Wolfdog Interactive"
"7900","Dashing Fire","Nov 12, 2020","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Blackthornprod","Blackthornprod"
"7901","Aeon on Mosaic: Anemone 时间碎片：奇迹","Jul 30, 2020","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Fantasia Studio","Fantasia Studio"
"7902","King Pins","Oct 24, 2020","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Sokpop Collective, Sokpop Collective","Sokpop Collective"
"7903","Hidden Memory - Nature","Nov 18, 2020","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","YAW Studios","YAW Studios"
"7904","PBA Pro Bowling 2021","Dec 29, 2020","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","FarSight Studios","FarSight Studios"
"7905","Lawnmower Game: Racing","Oct 16, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Tero Lunkka, Valkeala Software","Tero Lunkka"
"7906","Flag Collection","Dec 7, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","UnDefined Studio","UnDefined Studio"
"7907","Project Speed","May 18, 2020","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Bytewerkz Ltd.","Bytewerkz Ltd."
"7908","10mg :)","Oct 15, 2020","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","torcado, Bibiki","10mg"
"7909","Industrial Petting","Mar 17, 2020","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Another Yeti","Another Yeti"
"7911","Russia Roguelike","Jun 17, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Ольга","Ольга"
"7913","Alice in Wonderland - a jigsaw puzzle tale","Nov 18, 2020","$2.39","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Mens Sana Interactive","Mens Sana Interactive"
"7914","After You","Oct 1, 2020","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","k148 Game Studio","k148 Game Studio"
"7916","Zefira","Jan 9, 2020","$11.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Mousou Endemic","Kagura Games"
"7917","Dungeon Slime: Puzzle's Adventure","Dec 15, 2020","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Daniel Siqueira Abdelnur","Pequi studios"
"7918","Election Year Knockout","Jul 2, 2020","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","ExceptioNULL Games","ExceptioNULL Games"
"7919","Cute Lady","May 22, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","IR Studio","IR Studio"
"7920","Beyond Crimson Stars","Jan 19, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","ben lunato","ben lunato"
"7921","Ezaron Defense","Oct 22, 2020","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","RVL Games","RVL Games"
"7922","Flat Earth Simulator","Nov 11, 2020","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","The Truthtellers","The Truthtellers"
"7924","Mannequin Character Generator","Jul 31, 2020","$29.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","AR14.works","AR14.works"
"7925","PAGO FOREST: TOWER DEFENSE","Oct 13, 2020","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Futurtech","Nova's Army"
"7926","Shining Song Starnova: Idol Empire","Feb 20, 2020","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Love in Space","Sekai Project"
"7927","Seals of the Bygone","Mar 13, 2020","$12.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","rologfos","rologfos"
"7928","Mech Merc Company","May 1, 2020","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Michael Shoots","Michael Shoots"
"7929","Nations At War Digital Core Game","Apr 25, 2020","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Lock 'n Load Publishing","Lock 'n Load Publishing"
"7930","FAST & FURIOUS CROSSROADS","Aug 6, 2020","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Slightly Mad Studios","BANDAI NAMCO Entertainment Europe"
"7931","Later Daters - Premium","Apr 16, 2020","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Bloom Digital Media","Bloom Digital Media"
"7932","Relow","Feb 26, 2020","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Relow Digital, Tommaso Romanò","Relow Digital"
"7934","Aeolis Tournament","Jul 16, 2020","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Beyond Fun Studio","Beyond Fun Studio, NA Publishing Inc"
"7935","Echoes of Nocturnal Chords 夜弦之音","Apr 10, 2020","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","秋之忧郁","Eternal Dream"
"7936","Cold Call","Dec 22, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Moonbit","Moonbit"
"7937","PEE WAR！","Aug 3, 2020","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","LBR games, Integer games","LBR games, Integer games"
"7938","Oik Reloaded","Jun 25, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Crew Lab","Crew Lab"
"7940","Hollow Island","Jan 29, 2020","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Edym Pixels","Edym Pixels"
"7942","MoonQuest","Feb 25, 2020","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Wizard Mode","Wizard Mode"
"7943","Dwarf Shop","Mar 19, 2020","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Potion Junkies","Potion Junkies"
"7944","Smart City Plan","Mar 6, 2020","$15.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Ambiera","Ambiera"
"7948","Mizuchi 白蛇心傳","Apr 17, 2020","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Aikasa Collective","Aikasa Collective"
"7949","helionaut","Jul 6, 2020","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Sokpop Collective","Sokpop Collective"
"7951","Crypt Stalker","Oct 30, 2020","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Sinclair Strange","Sinclair Strange"
"7954","Colossus Down","Dec 16, 2020","$17.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Mango Protocol","Mango Protocol"
"7955","Pirates Girls","Jun 13, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","IR Studio","IR Studio"
"7956","Rude Racers: 2D Combat Racing","Sep 24, 2020","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Famous Dogg Studios","Famous Dogg Studios"
"7957","Escape: The Brother's Saloon","May 5, 2020","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Woodcrest Games, LLC","Woodcrest Games, LLC"
"7959","ClickRaid2","Apr 16, 2020","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Slikey Games","Slikey Games"
"7960","Quest Rooms","Mar 11, 2020","$12.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","The Spiteful Games","The Spiteful Games"
"7962","Yumeutsutsu Re:After","Apr 22, 2020","$49.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","KOGADO STUDIO","KOMODO"
"7963","BlackJack Math","Aug 20, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Heavy Sheep","Heavy Sheep"
"7964","Wakamarina Valley, New Zealand","May 11, 2020","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Matt Newell","Matt Newell"
"7965","Cyberemo 2007","Jun 22, 2020","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Siberian Mouse","Siberian Mouse"
"7966","Gym Tycoon","Nov 23, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Green Forest Games","Green Forest Games"
"7967","We should talk.","Jul 16, 2020","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Insatiable Cycle","Whitethorn Games, Insatiable Cycle"
"7968","Kiki & Ana - The Child","Nov 10, 2020","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Horror Shop","Horror Shop"
"7969","JWildfire","Oct 30, 2020","$11.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Andreas Maschke","Andreas Maschke"
"7970","Alpaca Ball: Allstars","Oct 15, 2020","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Salt Castle Studio","Leoful"
